flight_id,route_code,airline_code,airline_name,flight_number,origin_city,origin_airport_code,origin_airport_name,destination_city,destination_airport_code,destination_airport_name,flight_date,departure_time,arrival_time,departure_datetime,arrival_datetime,duration_minutes,stops,cabin_class,price_twd,currency,seats_total,seats_available,baggage_kg,status,source_type,created_at,updated_at
1887,TPE-SDJ,CI,華航,CI611,桃園,TPE,桃園國際機場,仙台,SDJ,仙台機場,2026-09-12,20:05,23:48,2026-09-12 20:05:00,2026-09-12 23:48:00,223,0,premium_economy,17840,TWD,36,6,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1888,KHH-NGO,CI,華航,CI718,高雄,KHH,高雄國際機場,名古屋,NGO,中部國際機場,2026-09-12,20:05,23:08,2026-09-12 20:05:00,2026-09-12 23:08:00,183,0,economy,10140,TWD,180,70,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1889,KHH-KMQ,IT,虎航,IT456,高雄,KHH,高雄國際機場,小松,KMQ,小松機場,2026-09-12,20:05,23:40,2026-09-12 20:05:00,2026-09-12 23:40:00,215,0,business,28010,TWD,20,1,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1890,KHH-HSG,IT,虎航,IT617,高雄,KHH,高雄國際機場,佐賀,HSG,佐賀機場,2026-09-12,20:05,22:47,2026-09-12 20:05:00,2026-09-12 22:47:00,162,0,premium_economy,11870,TWD,36,4,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1891,KHH-NGO,JX,星宇,JX297,高雄,KHH,高雄國際機場,名古屋,NGO,中部國際機場,2026-09-12,20:05,23:26,2026-09-12 20:05:00,2026-09-12 23:26:00,201,0,business,28430,TWD,20,1,23,limited,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1892,TPE-NGO,JX,星宇,JX470,桃園,TPE,桃園國際機場,名古屋,NGO,中部國際機場,2026-09-12,20:05,23:01,2026-09-12 20:05:00,2026-09-12 23:01:00,176,0,premium_economy,17290,TWD,36,0,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1893,TPE-UKB,JX,星宇,JX550,桃園,TPE,桃園國際機場,神戶,UKB,神戶機場,2026-09-12,20:05,23:08,2026-09-12 20:05:00,2026-09-12 23:08:00,183,0,business,28210,TWD,20,1,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1894,TPE-CTS,MM,樂桃,MM032,桃園,TPE,桃園國際機場,札幌,CTS,新千歲機場,2026-09-12,20:05,00:22,2026-09-12 20:05:00,2026-09-13 00:22:00,257,0,economy,10890,TWD,180,34,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1895,TPE-NRT,MM,樂桃,MM670,桃園,TPE,桃園國際機場,東京,NRT,成田國際機場,2026-09-12,20:05,23:30,2026-09-12 20:05:00,2026-09-12 23:30:00,205,0,business,25610,TWD,20,0,20,limited,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1896,TPE-KIX,MM,樂桃,MM752,桃園,TPE,桃園國際機場,大阪,KIX,關西國際機場,2026-09-12,20:05,22:58,2026-09-12 20:05:00,2026-09-12 22:58:00,173,0,economy,8090,TWD,180,80,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1897,TPE-FUK,MM,樂桃,MM872,桃園,TPE,桃園國際機場,福岡,FUK,福岡機場,2026-09-12,20:05,22:23,2026-09-12 20:05:00,2026-09-12 22:23:00,138,0,economy,8420,TWD,180,71,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1898,KHH-NGO,CI,華航,CI737,高雄,KHH,高雄國際機場,名古屋,NGO,中部國際機場,2026-09-12,22:15,01:24,2026-09-12 22:15:00,2026-09-13 01:24:00,189,0,premium_economy,15730,TWD,36,2,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1899,TPE-KMI,IT,虎航,IT071,桃園,TPE,桃園國際機場,宮崎,KMI,宮崎機場,2026-09-12,22:15,01:05,2026-09-12 22:15:00,2026-09-13 01:05:00,170,0,premium_economy,13610,TWD,36,5,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1900,TPE-KMI,IT,虎航,IT090,桃園,TPE,桃園國際機場,宮崎,KMI,宮崎機場,2026-09-12,22:15,01:05,2026-09-12 22:15:00,2026-09-13 01:05:00,170,0,business,22180,TWD,20,0,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1901,TPE-OKJ,IT,虎航,IT112,桃園,TPE,桃園國際機場,岡山,OKJ,岡山機場,2026-09-12,22:15,00:59,2026-09-12 22:15:00,2026-09-13 00:59:00,164,0,economy,7320,TWD,180,113,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1902,TPE-HKD,IT,虎航,IT791,桃園,TPE,桃園國際機場,函館,HKD,函館機場,2026-09-12,22:15,02:37,2026-09-12 22:15:00,2026-09-13 02:37:00,262,0,premium_economy,19360,TWD,36,6,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1903,TPE-TAK,JX,星宇,JX591,桃園,TPE,桃園國際機場,高松,TAK,高松機場,2026-09-12,22:15,01:00,2026-09-12 22:15:00,2026-09-13 01:00:00,165,0,premium_economy,15140,TWD,36,4,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1904,TPE-FUK,MM,樂桃,MM010,桃園,TPE,桃園國際機場,福岡,FUK,福岡機場,2026-09-12,22:15,00:44,2026-09-12 22:15:00,2026-09-13 00:44:00,149,0,business,19470,TWD,20,1,20,limited,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1905,TPE-HND,MM,樂桃,MM730,桃園,TPE,桃園國際機場,東京,HND,羽田機場,2026-09-12,22:15,01:43,2026-09-12 22:15:00,2026-09-13 01:43:00,208,0,business,26480,TWD,20,0,20,limited,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1906,TPE-FUK,MM,樂桃,MM891,桃園,TPE,桃園國際機場,福岡,FUK,福岡機場,2026-09-12,22:15,00:36,2026-09-12 22:15:00,2026-09-13 00:36:00,141,0,premium_economy,12790,TWD,36,2,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1907,TPE-OKA,CI,華航,CI723,桃園,TPE,桃園國際機場,沖繩,OKA,那霸機場,2026-09-13,06:50,08:40,2026-09-13 06:50:00,2026-09-13 08:40:00,110,0,economy,7420,TWD,180,100,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1908,TPE-KIX,CI,華航,CI310,桃園,TPE,桃園國際機場,大阪,KIX,關西國際機場,2026-09-13,10:20,13:14,2026-09-13 10:20:00,2026-09-13 13:14:00,174,0,premium_economy,15880,TWD,36,0,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1909,KHH-HND,JX,星宇,JX172,高雄,KHH,高雄國際機場,東京,HND,羽田機場,2026-09-13,12:35,16:00,2026-09-13 12:35:00,2026-09-13 16:00:00,205,0,economy,12160,TWD,180,120,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1910,TPE-OKA,MM,樂桃,MM369,桃園,TPE,桃園國際機場,沖繩,OKA,那霸機場,2026-09-13,12:35,14:29,2026-09-13 12:35:00,2026-09-13 14:29:00,114,0,economy,6980,TWD,180,116,20,limited,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1911,TPE-KIX,MM,樂桃,MM596,桃園,TPE,桃園國際機場,大阪,KIX,關西國際機場,2026-09-13,13:40,16:41,2026-09-13 13:40:00,2026-09-13 16:41:00,181,0,business,20970,TWD,20,0,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1912,TPE-SDJ,BR,長榮,BR500,桃園,TPE,桃園國際機場,仙台,SDJ,仙台機場,2026-09-13,15:10,18:54,2026-09-13 15:10:00,2026-09-13 18:54:00,224,0,economy,10840,TWD,180,31,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1913,TPE-NGO,CI,華航,CI162,桃園,TPE,桃園國際機場,名古屋,NGO,中部國際機場,2026-09-13,17:25,20:36,2026-09-13 17:25:00,2026-09-13 20:36:00,191,0,economy,9690,TWD,180,30,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1914,KHH-KIJ,IT,虎航,IT570,高雄,KHH,高雄國際機場,新潟,KIJ,新潟機場,2026-09-13,22:15,02:06,2026-09-13 22:15:00,2026-09-14 02:06:00,231,0,economy,9740,TWD,180,95,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1915,KHH-NRT,MM,樂桃,MM517,高雄,KHH,高雄國際機場,東京,NRT,成田國際機場,2026-09-13,22:15,01:46,2026-09-13 22:15:00,2026-09-14 01:46:00,211,0,business,25730,TWD,20,1,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1916,KHH-KIX,MM,樂桃,MM783,高雄,KHH,高雄國際機場,大阪,KIX,關西國際機場,2026-09-13,22:15,01:28,2026-09-13 22:15:00,2026-09-14 01:28:00,193,0,premium_economy,13940,TWD,36,4,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1917,TPE-HND,BR,長榮,BR239,桃園,TPE,桃園國際機場,東京,HND,羽田機場,2026-09-14,01:35,05:04,2026-09-14 01:35:00,2026-09-14 05:04:00,209,0,business,29270,TWD,20,0,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1918,TPE-CTS,BR,長榮,BR711,桃園,TPE,桃園國際機場,札幌,CTS,新千歲機場,2026-09-14,01:35,05:37,2026-09-14 01:35:00,2026-09-14 05:37:00,242,0,economy,12950,TWD,180,12,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1919,KHH-CTS,IT,虎航,IT640,高雄,KHH,高雄國際機場,札幌,CTS,新千歲機場,2026-09-14,01:35,05:56,2026-09-14 01:35:00,2026-09-14 05:56:00,261,0,economy,10780,TWD,180,49,20,limited,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1920,TPE-HND,MM,樂桃,MM643,桃園,TPE,桃園國際機場,東京,HND,羽田機場,2026-09-14,01:35,05:08,2026-09-14 01:35:00,2026-09-14 05:08:00,213,0,business,25320,TWD,20,0,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1921,KHH-KIX,BR,長榮,BR659,高雄,KHH,高雄國際機場,大阪,KIX,關西國際機場,2026-09-14,06:50,10:02,2026-09-14 06:50:00,2026-09-14 10:02:00,192,0,economy,10040,TWD,180,111,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1922,KHH-KIX,MM,樂桃,MM363,高雄,KHH,高雄國際機場,大阪,KIX,關西國際機場,2026-09-14,06:50,09:52,2026-09-14 06:50:00,2026-09-14 09:52:00,182,0,premium_economy,14150,TWD,36,4,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1923,KHH-OKA,BR,長榮,BR792,高雄,KHH,高雄國際機場,沖繩,OKA,那霸機場,2026-09-14,10:20,12:12,2026-09-14 10:20:00,2026-09-14 12:12:00,112,0,business,22860,TWD,20,1,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1924,KHH-OKA,JX,星宇,JX438,高雄,KHH,高雄國際機場,沖繩,OKA,那霸機場,2026-09-14,10:20,12:12,2026-09-14 10:20:00,2026-09-14 12:12:00,112,0,premium_economy,13290,TWD,36,1,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1925,KHH-SDJ,JX,星宇,JX443,高雄,KHH,高雄國際機場,仙台,SDJ,仙台機場,2026-09-14,10:20,14:09,2026-09-14 10:20:00,2026-09-14 14:09:00,229,0,premium_economy,17650,TWD,36,2,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1926,TPE-FUK,BR,長榮,BR058,桃園,TPE,桃園國際機場,福岡,FUK,福岡機場,2026-09-14,12:35,15:08,2026-09-14 12:35:00,2026-09-14 15:08:00,153,0,business,23550,TWD,20,1,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1927,TPE-ISG,IT,虎航,IT462,桃園,TPE,桃園國際機場,石垣,ISG,新石垣機場,2026-09-14,17:25,19:33,2026-09-14 17:25:00,2026-09-14 19:33:00,128,0,economy,5760,TWD,180,81,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1928,TPE-HND,MM,樂桃,MM223,桃園,TPE,桃園國際機場,東京,HND,羽田機場,2026-09-14,20:05,23:33,2026-09-14 20:05:00,2026-09-14 23:33:00,208,0,business,26830,TWD,20,0,20,limited,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1929,TPE-OKA,CI,華航,CI023,桃園,TPE,桃園國際機場,沖繩,OKA,那霸機場,2026-09-14,22:15,23:53,2026-09-14 22:15:00,2026-09-14 23:53:00,98,0,economy,6860,TWD,180,34,23,limited,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1930,KHH-NGO,JX,星宇,JX897,高雄,KHH,高雄國際機場,名古屋,NGO,中部國際機場,2026-09-14,22:15,01:26,2026-09-14 22:15:00,2026-09-15 01:26:00,191,0,business,28480,TWD,20,1,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1931,TPE-KIX,JX,星宇,JX778,桃園,TPE,桃園國際機場,大阪,KIX,關西國際機場,2026-09-15,01:35,04:30,2026-09-15 01:35:00,2026-09-15 04:30:00,175,0,business,25850,TWD,20,1,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1932,TPE-NRT,JX,星宇,JX212,桃園,TPE,桃園國際機場,東京,NRT,成田國際機場,2026-09-15,10:20,13:41,2026-09-15 10:20:00,2026-09-15 13:41:00,201,0,premium_economy,15430,TWD,36,1,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1933,KHH-KMQ,IT,虎航,IT417,高雄,KHH,高雄國際機場,小松,KMQ,小松機場,2026-09-15,15:10,18:33,2026-09-15 15:10:00,2026-09-15 18:33:00,203,0,business,24370,TWD,20,1,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1934,KHH-UKB,JX,星宇,JX409,高雄,KHH,高雄國際機場,神戶,UKB,神戶機場,2026-09-15,15:10,18:20,2026-09-15 15:10:00,2026-09-15 18:20:00,190,0,premium_economy,14940,TWD,36,5,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1935,TPE-CTS,MM,樂桃,MM335,桃園,TPE,桃園國際機場,札幌,CTS,新千歲機場,2026-09-15,17:25,21:28,2026-09-15 17:25:00,2026-09-15 21:28:00,243,0,business,31700,TWD,20,1,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1936,TPE-CTS,MM,樂桃,MM875,桃園,TPE,桃園國際機場,札幌,CTS,新千歲機場,2026-09-15,17:25,21:45,2026-09-15 17:25:00,2026-09-15 21:45:00,260,0,business,29480,TWD,20,1,20,limited,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1937,KHH-CTS,BR,長榮,BR818,高雄,KHH,高雄國際機場,札幌,CTS,新千歲機場,2026-09-15,22:15,02:31,2026-09-15 22:15:00,2026-09-16 02:31:00,256,0,business,35870,TWD,20,1,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1938,TPE-NRT,IT,虎航,IT618,桃園,TPE,桃園國際機場,東京,NRT,成田國際機場,2026-09-15,22:15,01:38,2026-09-15 22:15:00,2026-09-16 01:38:00,203,0,economy,8200,TWD,180,124,20,limited,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1939,TPE-NRT,JX,星宇,JX272,桃園,TPE,桃園國際機場,東京,NRT,成田國際機場,2026-09-15,22:15,01:31,2026-09-15 22:15:00,2026-09-16 01:31:00,196,0,premium_economy,15690,TWD,36,0,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1940,TPE-HND,MM,樂桃,MM403,桃園,TPE,桃園國際機場,東京,HND,羽田機場,2026-09-16,01:35,05:02,2026-09-16 01:35:00,2026-09-16 05:02:00,207,0,business,23830,TWD,20,0,20,limited,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1941,KHH-NRT,JX,星宇,JX459,高雄,KHH,高雄國際機場,東京,NRT,成田國際機場,2026-09-16,06:50,10:12,2026-09-16 06:50:00,2026-09-16 10:12:00,202,0,premium_economy,16510,TWD,36,6,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1942,TPE-HND,MM,樂桃,MM403,桃園,TPE,桃園國際機場,東京,HND,羽田機場,2026-09-16,06:50,10:20,2026-09-16 06:50:00,2026-09-16 10:20:00,210,0,economy,8400,TWD,180,49,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1943,TPE-CTS,MM,樂桃,MM395,桃園,TPE,桃園國際機場,札幌,CTS,新千歲機場,2026-09-16,10:20,14:26,2026-09-16 10:20:00,2026-09-16 14:26:00,246,0,business,31380,TWD,20,0,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1944,KHH-NRT,BR,長榮,BR393,高雄,KHH,高雄國際機場,東京,NRT,成田國際機場,2026-09-16,13:40,17:10,2026-09-16 13:40:00,2026-09-16 17:10:00,210,0,premium_economy,14810,TWD,36,6,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1945,TPE-NGO,CI,華航,CI462,桃園,TPE,桃園國際機場,名古屋,NGO,中部國際機場,2026-09-16,13:40,16:53,2026-09-16 13:40:00,2026-09-16 16:53:00,193,0,economy,8670,TWD,180,57,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1946,TPE-TAK,JX,星宇,JX235,桃園,TPE,桃園國際機場,高松,TAK,高松機場,2026-09-16,13:40,16:13,2026-09-16 13:40:00,2026-09-16 16:13:00,153,0,business,25800,TWD,20,1,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1947,KHH-KIX,CI,華航,CI517,高雄,KHH,高雄國際機場,大阪,KIX,關西國際機場,2026-09-16,15:10,18:04,2026-09-16 15:10:00,2026-09-16 18:04:00,174,0,premium_economy,16310,TWD,36,2,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1948,TPE-KMJ,IT,虎航,IT329,桃園,TPE,桃園國際機場,熊本,KMJ,熊本機場,2026-09-16,15:10,17:50,2026-09-16 15:10:00,2026-09-16 17:50:00,160,0,business,22420,TWD,20,1,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1949,TPE-KMJ,IT,虎航,IT279,桃園,TPE,桃園國際機場,熊本,KMJ,熊本機場,2026-09-16,22:15,00:43,2026-09-16 22:15:00,2026-09-17 00:43:00,148,0,business,20680,TWD,20,0,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1950,KHH-KMJ,JX,星宇,JX070,高雄,KHH,高雄國際機場,熊本,KMJ,熊本機場,2026-09-16,22:15,00:48,2026-09-16 22:15:00,2026-09-17 00:48:00,153,0,business,25140,TWD,20,1,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1951,TPE-SDJ,JX,星宇,JX376,桃園,TPE,桃園國際機場,仙台,SDJ,仙台機場,2026-09-16,22:15,01:59,2026-09-16 22:15:00,2026-09-17 01:59:00,224,0,business,33360,TWD,20,0,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1952,KHH-OKA,MM,樂桃,MM196,高雄,KHH,高雄國際機場,沖繩,OKA,那霸機場,2026-09-16,22:15,23:58,2026-09-16 22:15:00,2026-09-16 23:58:00,103,0,economy,6420,TWD,180,70,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1953,TPE-CTS,MM,樂桃,MM815,桃園,TPE,桃園國際機場,札幌,CTS,新千歲機場,2026-09-17,01:35,05:50,2026-09-17 01:35:00,2026-09-17 05:50:00,255,0,premium_economy,15970,TWD,36,3,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1954,KHH-KIX,IT,虎航,IT221,高雄,KHH,高雄國際機場,大阪,KIX,關西國際機場,2026-09-17,06:50,10:01,2026-09-17 06:50:00,2026-09-17 10:01:00,191,0,premium_economy,11770,TWD,36,2,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1955,KHH-SDJ,BR,長榮,BR167,高雄,KHH,高雄國際機場,仙台,SDJ,仙台機場,2026-09-17,08:10,11:56,2026-09-17 08:10:00,2026-09-17 11:56:00,226,0,economy,10820,TWD,180,96,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1956,TPE-HKD,IT,虎航,IT355,桃園,TPE,桃園國際機場,函館,HKD,函館機場,2026-09-17,08:10,12:34,2026-09-17 08:10:00,2026-09-17 12:34:00,264,0,economy,10430,TWD,180,110,20,limited,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1957,KHH-KMQ,IT,虎航,IT607,高雄,KHH,高雄國際機場,小松,KMQ,小松機場,2026-09-17,08:10,11:46,2026-09-17 08:10:00,2026-09-17 11:46:00,216,0,economy,9120,TWD,180,63,20,limited,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1958,KHH-NGO,CI,華航,CI769,高雄,KHH,高雄國際機場,名古屋,NGO,中部國際機場,2026-09-17,10:20,13:40,2026-09-17 10:20:00,2026-09-17 13:40:00,200,0,premium_economy,16690,TWD,36,2,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1959,KHH-OKA,MM,樂桃,MM856,高雄,KHH,高雄國際機場,沖繩,OKA,那霸機場,2026-09-17,10:20,12:19,2026-09-17 10:20:00,2026-09-17 12:19:00,119,0,economy,6080,TWD,180,116,20,limited,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1960,TPE-SDJ,JX,星宇,JX676,桃園,TPE,桃園國際機場,仙台,SDJ,仙台機場,2026-09-17,15:10,18:49,2026-09-17 15:10:00,2026-09-17 18:49:00,219,0,premium_economy,16530,TWD,36,6,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1961,TPE-CTS,MM,樂桃,MM095,桃園,TPE,桃園國際機場,札幌,CTS,新千歲機場,2026-09-17,15:10,19:14,2026-09-17 15:10:00,2026-09-17 19:14:00,244,0,economy,10210,TWD,180,47,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1962,TPE-OKJ,IT,虎航,IT537,桃園,TPE,桃園國際機場,岡山,OKJ,岡山機場,2026-09-17,17:25,20:07,2026-09-17 17:25:00,2026-09-17 20:07:00,162,0,economy,7450,TWD,180,40,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1963,KHH-HKD,JX,星宇,JX456,高雄,KHH,高雄國際機場,函館,HKD,函館機場,2026-09-17,17:25,22:01,2026-09-17 17:25:00,2026-09-17 22:01:00,276,0,business,40950,TWD,20,1,23,limited,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1964,KHH-HND,BR,長榮,BR746,高雄,KHH,高雄國際機場,東京,HND,羽田機場,2026-09-17,20:05,23:38,2026-09-17 20:05:00,2026-09-17 23:38:00,213,0,premium_economy,15360,TWD,36,1,23,limited,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1965,KHH-NRT,MM,樂桃,MM037,高雄,KHH,高雄國際機場,東京,NRT,成田國際機場,2026-09-18,01:35,05:08,2026-09-18 01:35:00,2026-09-18 05:08:00,213,0,business,24490,TWD,20,1,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1966,KHH-NRT,BR,長榮,BR673,高雄,KHH,高雄國際機場,東京,NRT,成田國際機場,2026-09-18,06:50,10:28,2026-09-18 06:50:00,2026-09-18 10:28:00,218,0,economy,9860,TWD,180,102,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1967,KHH-HKD,JX,星宇,JX696,高雄,KHH,高雄國際機場,函館,HKD,函館機場,2026-09-18,06:50,11:22,2026-09-18 06:50:00,2026-09-18 11:22:00,272,0,economy,14510,TWD,180,114,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1968,TPE-KMI,IT,虎航,IT004,桃園,TPE,桃園國際機場,宮崎,KMI,宮崎機場,2026-09-18,10:20,13:00,2026-09-18 10:20:00,2026-09-18 13:00:00,160,0,premium_economy,11650,TWD,36,5,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1969,KHH-OIT,IT,虎航,IT823,高雄,KHH,高雄國際機場,大分,OIT,大分機場,2026-09-18,10:20,13:08,2026-09-18 10:20:00,2026-09-18 13:08:00,168,0,business,21390,TWD,20,1,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1970,TPE-NRT,BR,長榮,BR226,桃園,TPE,桃園國際機場,東京,NRT,成田國際機場,2026-09-18,12:35,15:59,2026-09-18 12:35:00,2026-09-18 15:59:00,204,0,economy,10130,TWD,180,10,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1971,KHH-NGO,CI,華航,CI069,高雄,KHH,高雄國際機場,名古屋,NGO,中部國際機場,2026-09-18,12:35,15:49,2026-09-18 12:35:00,2026-09-18 15:49:00,194,0,business,26810,TWD,20,0,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1972,TPE-CTS,CI,華航,CI549,桃園,TPE,桃園國際機場,札幌,CTS,新千歲機場,2026-09-18,12:35,16:52,2026-09-18 12:35:00,2026-09-18 16:52:00,257,0,economy,12640,TWD,180,70,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1973,KHH-NRT,IT,虎航,IT435,高雄,KHH,高雄國際機場,東京,NRT,成田國際機場,2026-09-18,12:35,16:11,2026-09-18 12:35:00,2026-09-18 16:11:00,216,0,economy,8590,TWD,180,53,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1974,TPE-NGO,CI,華航,CI062,桃園,TPE,桃園國際機場,名古屋,NGO,中部國際機場,2026-09-18,15:10,18:19,2026-09-18 15:10:00,2026-09-18 18:19:00,189,0,business,26420,TWD,20,0,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1975,TPE-FUK,JX,星宇,JX204,桃園,TPE,桃園國際機場,福岡,FUK,福岡機場,2026-09-18,15:10,17:43,2026-09-18 15:10:00,2026-09-18 17:43:00,153,0,premium_economy,12560,TWD,36,5,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1976,KHH-HND,BR,長榮,BR686,高雄,KHH,高雄國際機場,東京,HND,羽田機場,2026-09-18,17:25,20:52,2026-09-18 17:25:00,2026-09-18 20:52:00,207,0,business,31650,TWD,20,1,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
1977,TPE-NRT,BR,長榮,BR326,桃園,TPE,桃園國際機場,東京,NRT,成田國際機場,2026-09-18,22:15,01:25,2026-09-18 22:15:00,2026-09-19 01:25:00,190,0,economy,8600,TWD,180,125,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
